,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2017/2/8,50ETF沽2017年3月2.446A,认沽,2.446,2017/3/22 0:00,0.1045
2017/2/8,50ETF购2017年6月2.446A,认购,2.446,2017/6/28 0:00,0.0392
2017/2/8,50ETF沽2017年6月2.446A,认沽,2.446,2017/6/28 0:00,0.1308
2017/2/8,50ETF购2017年3月2.495A,认购,2.495,2017/3/22 0:00,0.0046
2017/2/8,50ETF沽2017年3月2.495A,认沽,2.495,2017/3/22 0:00,0.1479
2017/2/8,50ETF购2017年6月2.495A,认购,2.495,2017/6/28 0:00,0.0275
2017/2/8,50ETF沽2017年6月2.495A,认沽,2.495,2017/6/28 0:00,0.1655
2017/2/8,50ETF购2017年3月2.30,认购,2.3,2017/3/22 0:00,0.069
2017/2/8,50ETF购2017年3月2.35,认购,2.35,2017/3/22 0:00,0.0382
2017/2/8,50ETF购2017年3月2.40,认购,2.4,2017/3/22 0:00,0.0218
2017/2/8,50ETF购2017年3月2.45,认购,2.45,2017/3/22 0:00,0.0093
2017/2/8,50ETF购2017年3月2.50,认购,2.5,2017/3/22 0:00,0.0042
2017/2/8,50ETF沽2017年3月2.30,认沽,2.3,2017/3/22 0:00,0.0169
2017/2/8,50ETF沽2017年3月2.35,认沽,2.35,2017/3/22 0:00,0.036
2017/2/8,50ETF沽2017年3月2.40,认沽,2.4,2017/3/22 0:00,0.068
2017/2/8,50ETF沽2017年3月2.45,认沽,2.45,2017/3/22 0:00,0.1078
2017/2/8,50ETF沽2017年3月2.50,认沽,2.5,2017/3/22 0:00,0.1521
2017/2/8,50ETF购2017年6月2.30,认购,2.3,2017/6/28 0:00,0.1016
2017/2/8,50ETF购2017年6月2.35,认购,2.35,2017/6/28 0:00,0.0753
2017/2/8,50ETF购2017年6月2.40,认购,2.4,2017/6/28 0:00,0.0543
2017/2/8,50ETF购2017年6月2.45,认购,2.45,2017/6/28 0:00,0.0384
2017/2/8,50ETF购2017年6月2.50,认购,2.5,2017/6/28 0:00,0.0266
2017/2/8,50ETF沽2017年6月2.30,认沽,2.3,2017/6/28 0:00,0.0462
2017/2/8,50ETF沽2017年6月2.35,认沽,2.35,2017/6/28 0:00,0.0683
2017/2/8,50ETF沽2017年6月2.40,认沽,2.4,2017/6/28 0:00,0.0973
2017/2/8,50ETF沽2017年6月2.45,认沽,2.45,2017/6/28 0:00,0.1313
2017/2/8,50ETF沽2017年6月2.50,认沽,2.5,2017/6/28 0:00,0.1697
2017/2/8,50ETF购2017年3月2.55,认购,2.55,2017/3/22 0:00,0.0031
2017/2/8,50ETF沽2017年3月2.55,认沽,2.55,2017/3/22 0:00,0.2002
2017/2/8,50ETF购2017年6月2.55,认购,2.55,2017/6/28 0:00,0.0185
2017/2/8,50ETF沽2017年6月2.55,认沽,2.55,2017/6/28 0:00,0.2108
2017/2/8,50ETF购2017年3月2.25,认购,2.25,2017/3/22 0:00,0.1087
2017/2/8,50ETF沽2017年3月2.25,认沽,2.25,2017/3/22 0:00,0.0071
2017/2/8,50ETF购2017年6月2.25,认购,2.25,2017/6/28 0:00,0.1333
2017/2/8,50ETF沽2017年6月2.25,认沽,2.25,2017/6/28 0:00,0.0283
2017/2/8,50ETF购2017年3月2.20,认购,2.2,2017/3/22 0:00,0.1541
2017/2/8,50ETF沽2017年3月2.20,认沽,2.2,2017/3/22 0:00,0.0029
2017/2/8,50ETF购2017年6月2.20,认购,2.2,2017/6/28 0:00,0.1703
2017/2/8,50ETF沽2017年6月2.20,认沽,2.2,2017/6/28 0:00,0.0161
2017/2/8,50ETF购2017年2月2.20,认购,2.2,2017/2/22 0:00,0.1495
2017/2/8,50ETF购2017年2月2.25,认购,2.25,2017/2/22 0:00,0.1003
2017/2/8,50ETF购2017年2月2.30,认购,2.3,2017/2/22 0:00,0.0536
2017/2/8,50ETF购2017年2月2.35,认购,2.35,2017/2/22 0:00,0.019
2017/2/8,50ETF购2017年2月2.40,认购,2.4,2017/2/22 0:00,0.0058
2017/2/8,50ETF沽2017年2月2.20,认沽,2.2,2017/2/22 0:00,0.0007
2017/2/8,50ETF沽2017年2月2.25,认沽,2.25,2017/2/22 0:00,0.0008
2017/2/8,50ETF沽2017年2月2.30,认沽,2.3,2017/2/22 0:00,0.0039
2017/2/8,50ETF沽2017年2月2.35,认沽,2.35,2017/2/22 0:00,0.0192
2017/2/8,50ETF沽2017年2月2.40,认沽,2.4,2017/2/22 0:00,0.0553
2017/2/8,50ETF购2017年2月2.45,认购,2.45,2017/2/22 0:00,0.0012
2017/2/8,50ETF沽2017年2月2.45,认沽,2.45,2017/2/22 0:00,0.1017
2017/2/8,50ETF购2017年9月2.25,认购,2.25,2017/9/27 0:00,0.158
2017/2/8,50ETF购2017年9月2.30,认购,2.3,2017/9/27 0:00,0.128
2017/2/8,50ETF购2017年9月2.35,认购,2.35,2017/9/27 0:00,0.1047
2017/2/8,50ETF购2017年9月2.40,认购,2.4,2017/9/27 0:00,0.0825
2017/2/8,50ETF购2017年9月2.45,认购,2.45,2017/9/27 0:00,0.0645
2017/2/8,50ETF沽2017年9月2.25,认沽,2.25,2017/9/27 0:00,0.049
2017/2/8,50ETF沽2017年9月2.30,认沽,2.3,2017/9/27 0:00,0.0696
2017/2/8,50ETF沽2017年9月2.35,认沽,2.35,2017/9/27 0:00,0.0927
2017/2/8,50ETF沽2017年9月2.40,认沽,2.4,2017/9/27 0:00,0.122
2017/2/8,50ETF沽2017年9月2.45,认沽,2.45,2017/9/27 0:00,0.1528
2017/2/9,50ETF购2017年3月2.055A,认购,2.055,2017/3/22 0:00,0.3026
2017/2/9,50ETF购2017年3月2.104A,认购,2.104,2017/3/22 0:00,0.2545
2017/2/9,50ETF购2017年3月2.153A,认购,2.153,2017/3/22 0:00,0.2069
2017/2/9,50ETF购2017年3月2.202A,认购,2.202,2017/3/22 0:00,0.1592
2017/2/9,50ETF购2017年3月2.250A,认购,2.25,2017/3/22 0:00,0.1146
2017/2/9,50ETF沽2017年3月2.055A,认沽,2.055,2017/3/22 0:00,0.0009
2017/2/9,50ETF沽2017年3月2.104A,认沽,2.104,2017/3/22 0:00,0.001
2017/2/9,50ETF沽2017年3月2.153A,认沽,2.153,2017/3/22 0:00,0.0017
2017/2/9,50ETF沽2017年3月2.202A,认沽,2.202,2017/3/22 0:00,0.0026
2017/2/9,50ETF沽2017年3月2.250A,认沽,2.25,2017/3/22 0:00,0.0059
2017/2/9,50ETF购2017年3月2.299A,认购,2.299,2017/3/22 0:00,0.075
2017/2/9,50ETF沽2017年3月2.299A,认沽,2.299,2017/3/22 0:00,0.0146
2017/2/9,50ETF购2017年3月2.348A,认购,2.348,2017/3/22 0:00,0.0445
2017/2/9,50ETF购2017年3月2.397A,认购,2.397,2017/3/22 0:00,0.0229
2017/2/9,50ETF沽2017年3月2.348A,认沽,2.348,2017/3/22 0:00,0.0321
2017/2/9,50ETF沽2017年3月2.397A,认沽,2.397,2017/3/22 0:00,0.0608
2017/2/9,50ETF购2017年6月2.153A,认购,2.153,2017/6/28 0:00,0.2166
2017/2/9,50ETF购2017年6月2.202A,认购,2.202,2017/6/28 0:00,0.1776
2017/2/9,50ETF购2017年6月2.250A,认购,2.25,2017/6/28 0:00,0.1417
2017/2/9,50ETF购2017年6月2.299A,认购,2.299,2017/6/28 0:00,0.11
2017/2/9,50ETF购2017年6月2.348A,认购,2.348,2017/6/28 0:00,0.0837
2017/2/9,50ETF沽2017年6月2.153A,认沽,2.153,2017/6/28 0:00,0.0088
2017/2/9,50ETF沽2017年6月2.202A,认沽,2.202,2017/6/28 0:00,0.0163
2017/2/9,50ETF沽2017年6月2.250A,认沽,2.25,2017/6/28 0:00,0.0275
2017/2/9,50ETF沽2017年6月2.299A,认沽,2.299,2017/6/28 0:00,0.045
2017/2/9,50ETF沽2017年6月2.348A,认沽,2.348,2017/6/28 0:00,0.0674
2017/2/9,50ETF购2017年6月2.397A,认购,2.397,2017/6/28 0:00,0.0625
2017/2/9,50ETF沽2017年6月2.397A,认沽,2.397,2017/6/28 0:00,0.0946
2017/2/9,50ETF购2017年3月2.446A,认购,2.446,2017/3/22 0:00,0.0109
2017/2/9,50ETF沽2017年3月2.446A,认沽,2.446,2017/3/22 0:00,0.0978
2017/2/9,50ETF购2017年6月2.446A,认购,2.446,2017/6/28 0:00,0.0455
2017/2/9,50ETF沽2017年6月2.446A,认沽,2.446,2017/6/28 0:00,0.1263
2017/2/9,50ETF购2017年3月2.495A,认购,2.495,2017/3/22 0:00,0.0048
2017/2/9,50ETF沽2017年3月2.495A,认沽,2.495,2017/3/22 0:00,0.1406
2017/2/9,50ETF购2017年6月2.495A,认购,2.495,2017/6/28 0:00,0.0328
2017/2/9,50ETF沽2017年6月2.495A,认沽,2.495,2017/6/28 0:00,0.1617
2017/2/9,50ETF购2017年3月2.30,认购,2.3,2017/3/22 0:00,0.074
2017/2/9,50ETF购2017年3月2.35,认购,2.35,2017/3/22 0:00,0.0412
2017/2/9,50ETF购2017年3月2.40,认购,2.4,2017/3/22 0:00,0.0215
2017/2/9,50ETF购2017年3月2.45,认购,2.45,2017/3/22 0:00,0.0099
2017/2/9,50ETF购2017年3月2.50,认购,2.5,2017/3/22 0:00,0.0043
2017/2/9,50ETF沽2017年3月2.30,认沽,2.3,2017/3/22 0:00,0.0149
2017/2/9,50ETF沽2017年3月2.35,认沽,2.35,2017/3/22 0:00,0.0327
2017/2/9,50ETF沽2017年3月2.40,认沽,2.4,2017/3/22 0:00,0.0631
2017/2/9,50ETF沽2017年3月2.45,认沽,2.45,2017/3/22 0:00,0.1013
2017/2/9,50ETF沽2017年3月2.50,认沽,2.5,2017/3/22 0:00,0.1451
2017/2/9,50ETF购2017年6月2.30,认购,2.3,2017/6/28 0:00,0.1094
2017/2/9,50ETF购2017年6月2.35,认购,2.35,2017/6/28 0:00,0.0821
2017/2/9,50ETF购2017年6月2.40,认购,2.4,2017/6/28 0:00,0.0619
2017/2/9,50ETF购2017年6月2.45,认购,2.45,2017/6/28 0:00,0.045
2017/2/9,50ETF购2017年6月2.50,认购,2.5,2017/6/28 0:00,0.0322
2017/2/9,50ETF沽2017年6月2.30,认沽,2.3,2017/6/28 0:00,0.0454
2017/2/9,50ETF沽2017年6月2.35,认沽,2.35,2017/6/28 0:00,0.0674
2017/2/9,50ETF沽2017年6月2.40,认沽,2.4,2017/6/28 0:00,0.0961
2017/2/9,50ETF沽2017年6月2.45,认沽,2.45,2017/6/28 0:00,0.1288
2017/2/9,50ETF沽2017年6月2.50,认沽,2.5,2017/6/28 0:00,0.1656
2017/2/9,50ETF购2017年3月2.55,认购,2.55,2017/3/22 0:00,0.0027
2017/2/9,50ETF沽2017年3月2.55,认沽,2.55,2017/3/22 0:00,0.1932
2017/2/9,50ETF购2017年6月2.55,认购,2.55,2017/6/28 0:00,0.0226
2017/2/9,50ETF沽2017年6月2.55,认沽,2.55,2017/6/28 0:00,0.2062
2017/2/9,50ETF购2017年3月2.25,认购,2.25,2017/3/22 0:00,0.1144
2017/2/9,50ETF沽2017年3月2.25,认沽,2.25,2017/3/22 0:00,0.0059
2017/2/9,50ETF购2017年6月2.25,认购,2.25,2017/6/28 0:00,0.1425
2017/2/9,50ETF沽2017年6月2.25,认沽,2.25,2017/6/28 0:00,0.0279
2017/2/9,50ETF购2017年3月2.20,认购,2.2,2017/3/22 0:00,0.161
2017/2/9,50ETF沽2017年3月2.20,认沽,2.2,2017/3/22 0:00,0.0026
2017/2/9,50ETF购2017年6月2.20,认购,2.2,2017/6/28 0:00,0.1792
2017/2/9,50ETF沽2017年6月2.20,认沽,2.2,2017/6/28 0:00,0.0158
2017/2/9,50ETF购2017年2月2.20,认购,2.2,2017/2/22 0:00,0.1565
2017/2/9,50ETF购2017年2月2.25,认购,2.25,2017/2/22 0:00,0.1073
2017/2/9,50ETF购2017年2月2.30,认购,2.3,2017/2/22 0:00,0.0604
2017/2/9,50ETF购2017年2月2.35,认购,2.35,2017/2/22 0:00,0.0224
2017/2/9,50ETF购2017年2月2.40,认购,2.4,2017/2/22 0:00,0.0059
2017/2/9,50ETF沽2017年2月2.20,认沽,2.2,2017/2/22 0:00,0.0006
2017/2/9,50ETF沽2017年2月2.25,认沽,2.25,2017/2/22 0:00,0.0008
2017/2/9,50ETF沽2017年2月2.30,认沽,2.3,2017/2/22 0:00,0.0031
2017/2/9,50ETF沽2017年2月2.35,认沽,2.35,2017/2/22 0:00,0.0155
2017/2/9,50ETF沽2017年2月2.40,认沽,2.4,2017/2/22 0:00,0.0496
2017/2/9,50ETF购2017年2月2.45,认购,2.45,2017/2/22 0:00,0.0011
2017/2/9,50ETF沽2017年2月2.45,认沽,2.45,2017/2/22 0:00,0.0949
2017/2/9,50ETF购2017年9月2.25,认购,2.25,2017/9/27 0:00,0.1677
2017/2/9,50ETF购2017年9月2.30,认购,2.3,2017/9/27 0:00,0.1368
2017/2/9,50ETF购2017年9月2.35,认购,2.35,2017/9/27 0:00,0.1116
2017/2/9,50ETF购2017年9月2.40,认购,2.4,2017/9/27 0:00,0.0902
2017/2/9,50ETF购2017年9月2.45,认购,2.45,2017/9/27 0:00,0.0714
2017/2/9,50ETF沽2017年9月2.25,认沽,2.25,2017/9/27 0:00,0.0467
2017/2/9,50ETF沽2017年9月2.30,认沽,2.3,2017/9/27 0:00,0.0663
2017/2/9,50ETF沽2017年9月2.35,认沽,2.35,2017/9/27 0:00,0.0896
2017/2/9,50ETF沽2017年9月2.40,认沽,2.4,2017/9/27 0:00,0.1169
2017/2/9,50ETF沽2017年9月2.45,认沽,2.45,2017/9/27 0:00,0.1485
2017/2/10,50ETF购2017年3月2.055A,认购,2.055,2017/3/22 0:00,0.3104
2017/2/10,50ETF购2017年3月2.104A,认购,2.104,2017/3/22 0:00,0.2624
2017/2/10,50ETF购2017年3月2.153A,认购,2.153,2017/3/22 0:00,0.2139
2017/2/10,50ETF购2017年3月2.202A,认购,2.202,2017/3/22 0:00,0.1663
2017/2/10,50ETF购2017年3月2.250A,认购,2.25,2017/3/22 0:00,0.1211
2017/2/10,50ETF沽2017年3月2.055A,认沽,2.055,2017/3/22 0:00,0.0008
2017/2/10,50ETF沽2017年3月2.104A,认沽,2.104,2017/3/22 0:00,0.0009
2017/2/10,50ETF沽2017年3月2.153A,认沽,2.153,2017/3/22 0:00,0.0016
2017/2/10,50ETF沽2017年3月2.202A,认沽,2.202,2017/3/22 0:00,0.0023
2017/2/10,50ETF沽2017年3月2.250A,认沽,2.25,2017/3/22 0:00,0.005
2017/2/10,50ETF购2017年3月2.299A,认购,2.299,2017/3/22 0:00,0.0807
2017/2/10,50ETF沽2017年3月2.299A,认沽,2.299,2017/3/22 0:00,0.0127
2017/2/10,50ETF购2017年3月2.348A,认购,2.348,2017/3/22 0:00,0.0467
2017/2/10,50ETF购2017年3月2.397A,认购,2.397,2017/3/22 0:00,0.025
2017/2/10,50ETF沽2017年3月2.348A,认沽,2.348,2017/3/22 0:00,0.0284
2017/2/10,50ETF沽2017年3月2.397A,认沽,2.397,2017/3/22 0:00,0.0556
2017/2/10,50ETF购2017年6月2.153A,认购,2.153,2017/6/28 0:00,0.2247
2017/2/10,50ETF购2017年6月2.202A,认购,2.202,2017/6/28 0:00,0.1852
2017/2/10,50ETF购2017年6月2.250A,认购,2.25,2017/6/28 0:00,0.1479
2017/2/10,50ETF购2017年6月2.299A,认购,2.299,2017/6/28 0:00,0.1151
2017/2/10,50ETF购2017年6月2.348A,认购,2.348,2017/6/28 0:00,0.0889
2017/2/10,50ETF沽2017年6月2.153A,认沽,2.153,2017/6/28 0:00,0.0082
2017/2/10,50ETF沽2017年6月2.202A,认沽,2.202,2017/6/28 0:00,0.0148
2017/2/10,50ETF沽2017年6月2.250A,认沽,2.25,2017/6/28 0:00,0.0252
2017/2/10,50ETF沽2017年6月2.299A,认沽,2.299,2017/6/28 0:00,0.0418
2017/2/10,50ETF沽2017年6月2.348A,认沽,2.348,2017/6/28 0:00,0.0628
2017/2/10,50ETF购2017年6月2.397A,认购,2.397,2017/6/28 0:00,0.0658
2017/2/10,50ETF沽2017年6月2.397A,认沽,2.397,2017/6/28 0:00,0.0881
2017/2/10,50ETF购2017年3月2.446A,认购,2.446,2017/3/22 0:00,0.0118
2017/2/10,50ETF沽2017年3月2.446A,认沽,2.446,2017/3/22 0:00,0.0911
2017/2/10,50ETF购2017年6月2.446A,认购,2.446,2017/6/28 0:00,0.0497
2017/2/10,50ETF沽2017年6月2.446A,认沽,2.446,2017/6/28 0:00,0.1198
2017/2/10,50ETF购2017年3月2.495A,认购,2.495,2017/3/22 0:00,0.005
2017/2/10,50ETF沽2017年3月2.495A,认沽,2.495,2017/3/22 0:00,0.1334
2017/2/10,50ETF购2017年6月2.495A,认购,2.495,2017/6/28 0:00,0.0354
2017/2/10,50ETF沽2017年6月2.495A,认沽,2.495,2017/6/28 0:00,0.1553
2017/2/10,50ETF购2017年3月2.30,认购,2.3,2017/3/22 0:00,0.079
2017/2/10,50ETF购2017年3月2.35,认购,2.35,2017/3/22 0:00,0.0455
2017/2/10,50ETF购2017年3月2.40,认购,2.4,2017/3/22 0:00,0.0238
2017/2/10,50ETF购2017年3月2.45,认购,2.45,2017/3/22 0:00,0.0103
2017/2/10,50ETF购2017年3月2.50,认购,2.5,2017/3/22 0:00,0.0045
2017/2/10,50ETF沽2017年3月2.30,认沽,2.3,2017/3/22 0:00,0.0126
2017/2/10,50ETF沽2017年3月2.35,认沽,2.35,2017/3/22 0:00,0.0288
2017/2/10,50ETF沽2017年3月2.40,认沽,2.4,2017/3/22 0:00,0.0562
2017/2/10,50ETF沽2017年3月2.45,认沽,2.45,2017/3/22 0:00,0.0942
2017/2/10,50ETF沽2017年3月2.50,认沽,2.5,2017/3/22 0:00,0.138
2017/2/10,50ETF购2017年6月2.30,认购,2.3,2017/6/28 0:00,0.1153
2017/2/10,50ETF购2017年6月2.35,认购,2.35,2017/6/28 0:00,0.0877
2017/2/10,50ETF购2017年6月2.40,认购,2.4,2017/6/28 0:00,0.0656
2017/2/10,50ETF购2017年6月2.45,认购,2.45,2017/6/28 0:00,0.047
2017/2/10,50ETF购2017年6月2.50,认购,2.5,2017/6/28 0:00,0.0339
2017/2/10,50ETF沽2017年6月2.30,认沽,2.3,2017/6/28 0:00,0.042
2017/2/10,50ETF沽2017年6月2.35,认沽,2.35,2017/6/28 0:00,0.0628
2017/2/10,50ETF沽2017年6月2.40,认沽,2.4,2017/6/28 0:00,0.09
2017/2/10,50ETF沽2017年6月2.45,认沽,2.45,2017/6/28 0:00,0.1228
2017/2/10,50ETF沽2017年6月2.50,认沽,2.5,2017/6/28 0:00,0.1593
2017/2/10,50ETF购2017年3月2.55,认购,2.55,2017/3/22 0:00,0.0026
2017/2/10,50ETF沽2017年3月2.55,认沽,2.55,2017/3/22 0:00,0.1853
2017/2/10,50ETF购2017年6月2.55,认购,2.55,2017/6/28 0:00,0.0235
2017/2/10,50ETF沽2017年6月2.55,认沽,2.55,2017/6/28 0:00,0.1989
2017/2/10,50ETF购2017年3月2.25,认购,2.25,2017/3/22 0:00,0.1211
2017/2/10,50ETF沽2017年3月2.25,认沽,2.25,2017/3/22 0:00,0.0051
2017/2/10,50ETF购2017年6月2.25,认购,2.25,2017/6/28 0:00,0.1478
2017/2/10,50ETF沽2017年6月2.25,认沽,2.25,2017/6/28 0:00,0.0252
2017/2/10,50ETF购2017年3月2.20,认购,2.2,2017/3/22 0:00,0.168
2017/2/10,50ETF沽2017年3月2.20,认沽,2.2,2017/3/22 0:00,0.0023
2017/2/10,50ETF购2017年6月2.20,认购,2.2,2017/6/28 0:00,0.1864
2017/2/10,50ETF沽2017年6月2.20,认沽,2.2,2017/6/28 0:00,0.0144
2017/2/10,50ETF购2017年2月2.20,认购,2.2,2017/2/22 0:00,0.1655
2017/2/10,50ETF购2017年2月2.25,认购,2.25,2017/2/22 0:00,0.1162
2017/2/10,50ETF购2017年2月2.30,认购,2.3,2017/2/22 0:00,0.0675
2017/2/10,50ETF购2017年2月2.35,认购,2.35,2017/2/22 0:00,0.0261
2017/2/10,50ETF购2017年2月2.40,认购,2.4,2017/2/22 0:00,0.006
2017/2/10,50ETF沽2017年2月2.20,认沽,2.2,2017/2/22 0:00,0.0004
2017/2/10,50ETF沽2017年2月2.25,认沽,2.25,2017/2/22 0:00,0.0007
2017/2/10,50ETF沽2017年2月2.30,认沽,2.3,2017/2/22 0:00,0.0022
2017/2/10,50ETF沽2017年2月2.35,认沽,2.35,2017/2/22 0:00,0.0106
2017/2/10,50ETF沽2017年2月2.40,认沽,2.4,2017/2/22 0:00,0.0405
2017/2/10,50ETF购2017年2月2.45,认购,2.45,2017/2/22 0:00,0.0012
2017/2/10,50ETF沽2017年2月2.45,认沽,2.45,2017/2/22 0:00,0.0853
2017/2/10,50ETF购2017年9月2.25,认购,2.25,2017/9/27 0:00,0.1724
2017/2/10,50ETF购2017年9月2.30,认购,2.3,2017/9/27 0:00,0.1421
2017/2/10,50ETF购2017年9月2.35,认购,2.35,2017/9/27 0:00,0.1161
2017/2/10,50ETF购2017年9月2.40,认购,2.4,2017/9/27 0:00,0.0938
2017/2/10,50ETF购2017年9月2.45,认购,2.45,2017/9/27 0:00,0.0754
2017/2/10,50ETF沽2017年9月2.25,认沽,2.25,2017/9/27 0:00,0.0454
2017/2/10,50ETF沽2017年9月2.30,认沽,2.3,2017/9/27 0:00,0.0646
2017/2/10,50ETF沽2017年9月2.35,认沽,2.35,2017/9/27 0:00,0.0878
2017/2/10,50ETF沽2017年9月2.40,认沽,2.4,2017/9/27 0:00,0.1148
2017/2/10,50ETF沽2017年9月2.45,认沽,2.45,2017/9/27 0:00,0.1454
2017/2/13,50ETF购2017年3月2.055A,认购,2.055,2017/3/22 0:00,0.3191
2017/2/13,50ETF购2017年3月2.104A,认购,2.104,2017/3/22 0:00,0.2719
2017/2/13,50ETF购2017年3月2.153A,认购,2.153,2017/3/22 0:00,0.2227
2017/2/13,50ETF购2017年3月2.202A,认购,2.202,2017/3/22 0:00,0.1738
2017/2/13,50ETF购2017年3月2.250A,认购,2.25,2017/3/22 0:00,0.128
2017/2/13,50ETF沽2017年3月2.055A,认沽,2.055,2017/3/22 0:00,0.0008
2017/2/13,50ETF沽2017年3月2.104A,认沽,2.104,2017/3/22 0:00,0.0008
2017/2/13,50ETF沽2017年3月2.153A,认沽,2.153,2017/3/22 0:00,0.0012
2017/2/13,50ETF沽2017年3月2.202A,认沽,2.202,2017/3/22 0:00,0.0017
2017/2/13,50ETF沽2017年3月2.250A,认沽,2.25,2017/3/22 0:00,0.0034
2017/2/13,50ETF购2017年3月2.299A,认购,2.299,2017/3/22 0:00,0.0853
2017/2/13,50ETF沽2017年3月2.299A,认沽,2.299,2017/3/22 0:00,0.009
2017/2/13,50ETF购2017年3月2.348A,认购,2.348,2017/3/22 0:00,0.0497
2017/2/13,50ETF购2017年3月2.397A,认购,2.397,2017/3/22 0:00,0.0259
2017/2/13,50ETF沽2017年3月2.348A,认沽,2.348,2017/3/22 0:00,0.0229
2017/2/13,50ETF沽2017年3月2.397A,认沽,2.397,2017/3/22 0:00,0.0471
2017/2/13,50ETF购2017年6月2.153A,认购,2.153,2017/6/28 0:00,0.2311
2017/2/13,50ETF购2017年6月2.202A,认购,2.202,2017/6/28 0:00,0.189
2017/2/13,50ETF购2017年6月2.250A,认购,2.25,2017/6/28 0:00,0.1515
2017/2/13,50ETF购2017年6月2.299A,认购,2.299,2017/6/28 0:00,0.1185
2017/2/13,50ETF购2017年6月2.348A,认购,2.348,2017/6/28 0:00,0.0901
2017/2/13,50ETF沽2017年6月2.153A,认沽,2.153,2017/6/28 0:00,0.0075
2017/2/13,50ETF沽2017年6月2.202A,认沽,2.202,2017/6/28 0:00,0.0134
2017/2/13,50ETF沽2017年6月2.250A,认沽,2.25,2017/6/28 0:00,0.0229
2017/2/13,50ETF沽2017年6月2.299A,认沽,2.299,2017/6/28 0:00,0.0392
2017/2/13,50ETF沽2017年6月2.348A,认沽,2.348,2017/6/28 0:00,0.0593
2017/2/13,50ETF购2017年6月2.397A,认购,2.397,2017/6/28 0:00,0.0676
2017/2/13,50ETF沽2017年6月2.397A,认沽,2.397,2017/6/28 0:00,0.085
2017/2/13,50ETF购2017年3月2.446A,认购,2.446,2017/3/22 0:00,0.0114
2017/2/13,50ETF沽2017年3月2.446A,认沽,2.446,2017/3/22 0:00,0.0817
2017/2/13,50ETF购2017年6月2.446A,认购,2.446,2017/6/28 0:00,0.049
2017/2/13,50ETF沽2017年6月2.446A,认沽,2.446,2017/6/28 0:00,0.115
2017/2/13,50ETF购2017年3月2.495A,认购,2.495,2017/3/22 0:00,0.0047
2017/2/13,50ETF沽2017年3月2.495A,认沽,2.495,2017/3/22 0:00,0.124
2017/2/13,50ETF购2017年6月2.495A,认购,2.495,2017/6/28 0:00,0.035
2017/2/13,50ETF沽2017年6月2.495A,认沽,2.495,2017/6/28 0:00,0.149
2017/2/13,50ETF购2017年3月2.30,认购,2.3,2017/3/22 0:00,0.0839
2017/2/13,50ETF购2017年3月2.35,认购,2.35,2017/3/22 0:00,0.0481
2017/2/13,50ETF购2017年3月2.40,认购,2.4,2017/3/22 0:00,0.0245
2017/2/13,50ETF购2017年3月2.45,认购,2.45,2017/3/22 0:00,0.0102
2017/2/13,50ETF购2017年3月2.50,认购,2.5,2017/3/22 0:00,0.0042
2017/2/13,50ETF沽2017年3月2.30,认沽,2.3,2017/3/22 0:00,0.0087
2017/2/13,50ETF沽2017年3月2.35,认沽,2.35,2017/3/22 0:00,0.0227
2017/2/13,50ETF沽2017年3月2.40,认沽,2.4,2017/3/22 0:00,0.0488
2017/2/13,50ETF沽2017年3月2.45,认沽,2.45,2017/3/22 0:00,0.0844
2017/2/13,50ETF沽2017年3月2.50,认沽,2.5,2017/3/22 0:00,0.129
2017/2/13,50ETF购2017年6月2.30,认购,2.3,2017/6/28 0:00,0.1175
2017/2/13,50ETF购2017年6月2.35,认购,2.35,2017/6/28 0:00,0.0883
2017/2/13,50ETF购2017年6月2.40,认购,2.4,2017/6/28 0:00,0.0675
2017/2/13,50ETF购2017年6月2.45,认购,2.45,2017/6/28 0:00,0.0475
2017/2/13,50ETF购2017年6月2.50,认购,2.5,2017/6/28 0:00,0.0335
2017/2/13,50ETF沽2017年6月2.30,认沽,2.3,2017/6/28 0:00,0.0391
2017/2/13,50ETF沽2017年6月2.35,认沽,2.35,2017/6/28 0:00,0.0599
2017/2/13,50ETF沽2017年6月2.40,认沽,2.4,2017/6/28 0:00,0.086
2017/2/13,50ETF沽2017年6月2.45,认沽,2.45,2017/6/28 0:00,0.1184
2017/2/13,50ETF沽2017年6月2.50,认沽,2.5,2017/6/28 0:00,0.1537
2017/2/13,50ETF购2017年3月2.55,认购,2.55,2017/3/22 0:00,0.0025
2017/2/13,50ETF沽2017年3月2.55,认沽,2.55,2017/3/22 0:00,0.1764
2017/2/13,50ETF购2017年6月2.55,认购,2.55,2017/6/28 0:00,0.0231
2017/2/13,50ETF沽2017年6月2.55,认沽,2.55,2017/6/28 0:00,0.1927
2017/2/13,50ETF购2017年3月2.25,认购,2.25,2017/3/22 0:00,0.1281
2017/2/13,50ETF沽2017年3月2.25,认沽,2.25,2017/3/22 0:00,0.0033
2017/2/13,50ETF购2017年6月2.25,认购,2.25,2017/6/28 0:00,0.152
2017/2/13,50ETF沽2017年6月2.25,认沽,2.25,2017/6/28 0:00,0.0228
2017/2/13,50ETF购2017年3月2.20,认购,2.2,2017/3/22 0:00,0.1752
2017/2/13,50ETF沽2017年3月2.20,认沽,2.2,2017/3/22 0:00,0.0016
2017/2/13,50ETF购2017年6月2.20,认购,2.2,2017/6/28 0:00,0.1909
